Date,authorName,tweetText
2019-02-05 02:46:26,Fred Jones-West,2018 MacBook Air's FaceTime HD Camera Quality Issue https://t.co/a5Am4SJxxd #AAPL
2019-02-05 02:38:42,MarketSwingPlayer,👠MSP ALGO Trading Club coming sometime in 2019 after done with social  app. Would've focused on Swing Trades - MSP… https://t.co/0EGeOYxa59
2019-02-05 02:27:17,MarketSwingPlayer,🤓 #TWTR / #AAPL Just an example of Dual Support / Resistance but did you know #TWTR have Earning coming this week.… https://t.co/Wj88o0YQM3
2019-02-05 02:26:21,albertoalbano,"RT @eToro: Strong #Earnings are lifting markets. 

Giant companies, such as #IBM and $PG, both #DJ30 components, had a positive impact on t…"
2019-02-05 02:23:26,MarketSwingPlayer,"🤩Past Post e-Hash DUAL Support/Resistance on MSP ALGO Options Playbook Alerts, know stock gonna make a move if brea… https://t.co/t8nJWwjzp3"
2019-02-05 02:15:18,SWIFT Unlock SWIFTUNLOCK.COM |#1 USA Direct Source,"Check February 04, 2019 at 09:15PM, Still Looking for #ALPHA ? Make $10 in BitCoin https://t.co/XIwmJpZSAB #roku… https://t.co/EbH7AQksWX"
2019-02-05 01:11:31,ElliottWaves,All 78 instruments 4 hour charts are updated for members viewing https://t.co/x2kmaKA6Ui     #Indices #Stocks #ETF'… https://t.co/nfgqAi47rO
2019-02-05 01:06:33,eXWorld Technology News,"""Apple again became the world’s most valuable company today, but only for a few seconds""  https://t.co/U1JB9OS7yk #AAPL"
2019-02-05 00:34:30,Markas B Koke,"#AAPL doesn't want to have anything to do with ""DebtFlixs"" books #NFLX so forget about it. 📊🧐#wallstgame"
2019-02-05 00:15:41,Michael Mosby,"My last 6 stock purchases are producing! $600 to $685. Not much, but better than my savings account. #stockpile… https://t.co/hSj9oBqz3f"
2019-02-04 23:18:14,Griffin Mohsen,"Forex Best profits signals.🔥

For Free crypto signals https://t.co/57gJJ2acqI

#CRON #forex #BTC #UNG #GLD #OIL… https://t.co/jVbEFWd48t"
2019-02-04 23:10:35,FOREX Sara,"Forex Best profits signals.🔥

Free crypto telegram channel, join https://t.co/kevv7iTLxh

#AAPL #AMZN #BTC #GLD… https://t.co/rIXceu7zZ9"
2019-02-04 23:10:17,FOREX Sara,"Forex Best profits signals.💥

Don't miss your chance, join telegram- https://t.co/kevv7iTLxh

#forex #USO #fx #CRON… https://t.co/Fpk9AVfzkW"
2019-02-04 23:03:10,Himani chopra,"Forex Best profits signals.💥

For Free crypto signals https://t.co/rydHCeCrJ0

#AMZN #GOOG #CRON #GLD #OIL #TRX… https://t.co/Dh6CrjyAao"
2019-02-04 22:35:48,Young Simon,"Forex Best profits signals.

For more info, join telegram https://t.co/Lbb0FwJIdV

#CRON #OIL #forexsignals #AAPL… https://t.co/JHA6wkeKL5"
2019-02-04 22:35:31,Young Simon,"Forex Best profits signals.💥

For Free crypto signals https://t.co/Lbb0FwJIdV

#AMZN #TRX #GLD #GOOG #fx #CRON #BTT… https://t.co/hOm0jieMaA"
2019-02-04 22:32:21,Aashraya Yogi,"Forex Best profits signals.🔥

Free crypto telegram channel, join https://t.co/WySo0i6oGj

#CRON #OIL #forexsignals… https://t.co/vgvJHges3M"
2019-02-04 22:27:22,Parth shanker Upadhyaya,"Forex Best profits signals.

For 10x gains, join Telegram- https://t.co/FrU2cwTmN3

#AMZN #FB #USO #forex… https://t.co/qzMjhZx72U"
2019-02-04 22:27:05,Parth shanker Upadhyaya,"Forex Best profits signals.

Free crypto telegram channel, join https://t.co/FrU2cwTmN3

#forexsignals #UNG #GOOG… https://t.co/DnLuuqihfW"
2019-02-04 22:05:35,Apple Stock Bot,"Apple Inc price at close, 2019-02-04, is 171.25. #apple #AAPL"
2019-02-04 21:56:10,Fred Jones-West,"Gmail, Google Docs and Google Sheets Gain Support for 2018 iPad Pro Models https://t.co/HUEDrmcvlh #AAPL"
2019-02-04 21:51:58,Parichay Sidana,"Forex Best profits signals.💥

For 10x gains, join Telegram- https://t.co/zSPsEcn0uC

#GLD #OIL #fx #UNG #BTC #TRX… https://t.co/E02i2zF43s"
2019-02-04 20:51:25,Fred Jones-West,Roku in Talks With Apple About AirPlay 2 Support https://t.co/sWFrlmZlQA #AAPL
2019-02-04 20:46:31,Fred Jones-West,Buggy iOS 12.2 Beta 2 Lock Screen Shows Battery Percentage Instead of Date https://t.co/wguoR4mWau #AAPL
2019-02-04 20:33:03,Jason Brooks,"Nice comeback by the #Dow today, +94, big assist to #AAPL +2.8%.  #NASDAQ +65 . #GOOG earnings after the closing be… https://t.co/PsGzbAs9wk"
2019-02-04 20:22:25,Dr. Wendell Craig,"#Apple could buy #Netflix, but it would cost $189B, analyst says https://t.co/wMucAdFE4A #nflx #AAPL #technology… https://t.co/GeKFpoJnc8"
2019-02-04 20:16:20,Fred Jones-West,Some AT&amp;T iPhones Displaying Misleading '5G E' Icon in iOS 12.2 Beta 2 https://t.co/eVAPPY1t3R #AAPL
2019-02-04 19:39:18,MarketSwingPlayer,#AAPL MSP ALGO Options Playbook - 🚀Rocket Alerts  - Support/Resistance  $AAPL #SPY #Trading #WealthManagement… https://t.co/LI5HSjwUV9
2019-02-04 19:36:08,Fred Jones-West,"Apple Introduces New Giraffe, Shark, Owl and Boar Animoji in iOS 12.2 Beta https://t.co/NEfAa3WIzB #AAPL"
2019-02-04 18:54:09,Organized Trader NYC,"Apple Inc. AAPL. As correctly forecasted 3 hours ago, increase after 12 o’clock. Ready to short? Forecasting a decr… https://t.co/5BIzVcz77a"
2019-02-04 18:37:35,Jake Dollarhide,"Sonos Shares Jump as JPMorgan Suggests a Strategic Fit for Apple https://t.co/I3kFngkA2I via @YahooFinance  Hmmm, t… https://t.co/3wjTkvwqQW"
2019-02-04 18:27:28,Andrew,"Apple #AAPL back above US$170. Agree that a bear case can be made here.  But when you are swimming in cash, have a… https://t.co/Jj0KO2CETG"
2019-02-04 18:21:23,Fred Jones-West,Apple Seeds Second Beta of macOS Mojave 10.14.4 to Developers https://t.co/Hvu7f4Dc7e #AAPL
2019-02-04 18:21:22,Fred Jones-West,Apple Seeds Second Beta of watchOS 5.2 to Developers https://t.co/BgVbIC4AUj #AAPL
2019-02-04 18:17:00,Fred Jones-West,Apple Seeds Second Beta of Upcoming tvOS 12.2 Update to Developers https://t.co/PQZ4haf7ML #AAPL
2019-02-04 17:27:32,MarketSwingPlayer,#AAPL I AM sure lots of shorts got caught with that Rocket Alert - Most likely short covering helped price excel an… https://t.co/NlG56SleFO
2019-02-04 17:26:37,Fred Jones-West,Apple Releasing Second Developer Beta of iOS 12.2 Today https://t.co/Z6vFKseoAM #AAPL
2019-02-04 17:25:05,Stock Market Education - Price Level Trading,JPMorgan runs Apple-Netflix merger idea up the flagpole again - Apple Inc. (NASDAQ:AAPL) | Seeking Alpha… https://t.co/WgtqeZmDcd
2019-02-04 17:20:56,Jason Brooks,"We didn't have many ho-hum days like this in Q4. #Dow turns positive , +30, #Nasdaq +66, #AAPL doing a lot of heavy… https://t.co/IiY0rWHjkX"
2019-02-04 17:20:15,MarketSwingPlayer,🚀 #AAPL Invest Recommendation After Earnings Update: Up $9 Recommend entry was near $160 Did a Touch N GO Rocket Al… https://t.co/awhFUb5GHw
2019-02-04 17:16:04,All About Technology,Apple Exploring New Glass Panel MacBook Keyboards That Could End Sticky Key Problems https://t.co/2aT3K51S3t #aapl
2019-02-04 17:02:52,Fred Jones-West,Apple Begins Selling Refurbished iPhone X Models Starting at $769 https://t.co/s5c0gCnl1T #AAPL
2019-02-04 16:26:46,Fred Jones-West,Deals Spotlight: B&amp;H Photo Discounting Large Selection of Apple Watch Series 3 Models https://t.co/xQCeAdemjL #AAPL
2019-02-04 16:22:11,ElliottWaves,All 78 instruments 1 hour charts are updated for members viewing https://t.co/x2kmaKA6Ui    #Indices #Stocks #ETF's… https://t.co/2xQj0h8H0P
2019-02-04 16:21:58,Fred Jones-West,Apple to Limit Accelerometer and Gyroscope Access in Safari on iOS 12.2 for Privacy Reasons https://t.co/L267sW8CsX #AAPL
2019-02-04 15:50:06,Meghdad,"Bot #aapl upon open and sold for %50 gain, sold it early :("
2019-02-04 15:06:17,Rich Gas ❌❌❌❌,"RT @RichGas8: @business Fantastic....currently the FED is complicit with corrupt Mainstream financial news organizations, Hedge fund manage…"
2019-02-04 14:57:07,Organized Trader NYC,Apple Inc. AAPL 9:55am. Quick jump followed by a sharp drop and after an increase to above 169.30 by 12 o’clock.… https://t.co/gdV9UAba8h
2019-02-04 14:11:41,Fred Jones-West,Target Begins Apple Pay Rollout at Select Locations https://t.co/UN6rbDUDQv #AAPL
2019-02-04 13:41:25,Fred Jones-West,Microsoft Working on SDK That Will Expand Xbox Live Features to More Games on iOS https://t.co/JeTRdSjwCi #AAPL
2019-02-04 13:39:35,Leverage Shares ETPs,"Is now the time to buy #Apple (AAP2)? 8/10 analysts are bullish on the #stock, as #sales are expected to surge. The… https://t.co/tdNXivVL5g"
2019-02-04 13:28:13,Ron Giese,#RT #SuperBowlSunday #Giveaway #win #contest #ContestAlert #Apple #appleNews #appleEvent #AAPL iDrop News is giving… https://t.co/osrxLsE9PA
2019-02-04 13:27:49,Ron Giese,#RT #Brady #Edelman #ContestAlert #giveaway #contest #sweeps #win #AI #apple #appleNews #AppleEvent #AAPL iDrop New… https://t.co/46gF7XINGc
2019-02-04 12:37:48,Fred Jones-West,Deals Spotlight: Get a $100 iTunes Gift Card for $85 via PayPal on eBay https://t.co/ITPO9GnLH9 #AAPL
2019-02-04 12:07:26,Fred Jones-West,"Anker Opens Pre-Orders for First MFi Lightning to USB-C cable, Shipping February 20 https://t.co/qeXGywzZiD #AAPL"
2019-02-04 11:26:11,Fred Jones-West,Apple Exploring New Glass Panel MacBook Keyboards That Could End Sticky Key Problems https://t.co/NgieC6eBfG #AAPL
2019-02-04 11:11:27,Paolo Sammartino,One of the major financial players on the ground shared #AAPL will rock soon ! https://t.co/0DGghWq3Ay
2019-02-04 10:11:17,Fred Jones-West,WhatsApp for iPhone Now Lets You Lock App With Face ID or Touch ID https://t.co/c56RLP5k7z #AAPL
2019-02-04 09:38:12,Elliottwave,https://t.co/xlt2178kxu &gt; Learn to trade the right side through blue boxes and right side tags. Start your free 14… https://t.co/soigbdglnR
2019-02-04 09:38:10,Elliott Wave Daud,https://t.co/RROlNk7XqK &gt; Learn to trade the right side through blue boxes and right side tags. Start your free 14… https://t.co/Kt38z5mm2W
2019-02-04 09:38:07,Elliottwave Forecast,https://t.co/RSEuPJp09U &gt; Learn to trade the right side through blue boxes and right side tags. Start your free 14… https://t.co/5VnEYHi6X0
2019-02-04 07:58:38,MarketBeat,DA Davidson Raises Apple Q2 2019 Earnings Estimates to $2.25 EPS (Previously $2.14). https://t.co/EbEbPC0ebT $AAPL #AAPL
2019-02-04 03:27:13,Prabhu Ram,The next wave of @Apple's growth would be powered by #services. I believe @Apple would need to ramp-up on its music… https://t.co/uvAMnql8ib
2019-02-04 02:15:23,SWIFT Unlock SWIFTUNLOCK.COM |#1 USA Direct Source,"Check February 03, 2019 at 09:15PM, Still Looking for #ALPHA ? Make $10 in BitCoin https://t.co/XIwmJpZSAB #roku… https://t.co/CynYNmJtU5"
2019-02-04 00:21:22,Chris Will,RT @elliottwaves: All 78 instruments charts are updated in 4 time frames for members viewing https://t.co/x2kmaKA6Ui #Indices #Stocks #ETF'…
2019-02-04 00:19:13,ElliottWaves,All 78 instruments charts are updated in 4 time frames for members viewing https://t.co/x2kmaKA6Ui #Indices #Stocks… https://t.co/ysB8NXbw7m
2019-02-03 23:23:48,eXWorld Technology News,Apple's stock could soar if it bundles media: Morgan Stanley #aapl  https://t.co/397DR8InrD
2019-02-03 23:12:03,TrendSpider,"Trading earnings with Technical analysis. Blog post on playing both sides with #AAPL #Apple as an example. 

Link:… https://t.co/0hTycPp9ML"
2019-02-03 23:11:24,Suzie Smith,RT @stannabozny: The Big Five FAANG Stock and Sector Service is now posted for Sunday https://t.co/bihMz399my…
2019-02-03 22:32:14,Katie Lowry,#AAPL baby https://t.co/cbUQJutuy2
2019-02-03 22:31:18,Spider*Man,$AAPL Every time Market is Up I plan that I will buy the stocks on pullback🔜. Pullback happens - I think it will go… https://t.co/0r7GK9jcpN
2019-02-03 22:17:28,forex trader,RT @zeroleverage: Any rally of #aapl is a selling opportunity over the long term . #thebigpicture
2019-02-03 21:15:42,Mike Janes,#AAPL @Apple Services https://t.co/zIKUtvgSEa
2019-02-03 20:55:39,Stan N,The Big Five FAANG Stock and Sector Service is now posted for Sunday https://t.co/bihMz399my… https://t.co/Y7KvhbRdLE
2019-02-03 19:48:57,InteractiveSwingTrading,"https://t.co/rjLxWeH4HY

Notice how they refer to it as a ""bug"".  Apple spent 4 billion on R&amp;D last quarter and the… https://t.co/OPYBWwCiIu"
2019-02-03 18:30:27,Trading inside,RT @zeroleverage: Any rally of #aapl is a selling opportunity over the long term . #thebigpicture
2019-02-03 17:32:40,zeroleverage,Any rally of #aapl is a selling opportunity over the long term . #thebigpicture
2019-02-03 13:25:56,Adam Novotny,"Apple key earnings metrics (1/29/19):
- revenue $84B (services $11B), -5% qoq
- net income $20B
- operating cash fl… https://t.co/WIQU1zuN5h"
2019-02-03 12:50:08,Elliottwave Forecast,https://t.co/32feSehTo2 &gt; Get regular updates and #Trading setups on various #Stocks #ETFs and #Bitcoin with a Free… https://t.co/8n4P7kHfq8
2019-02-03 11:46:27,Bongz Axelrod🇺🇸🇿🇦,"RT @sava360com: “How much is your privacy worth to you? If it's a lot, buy #Apple products.” - #BobLefsetz #AAPL"
2019-02-03 11:43:45,Sava360,"“How much is your privacy worth to you? If it's a lot, buy #Apple products.” - #BobLefsetz #AAPL"
2019-02-03 09:00:12,Wayne Graham,"Last weeks price action on Dow, Apple 🍎 news cemented the move up on Tuesday after close #happy trading 🤝 #Dow #AAPL https://t.co/466hTVSAx9"
2019-02-03 08:47:57,WioAI,"RT @ruskamartin: So what’s next? That is Mr. Cook’s biggest challenge.

Apple has been working on artificial intelligence and self-driving…"
2019-02-03 07:27:53,Wassim Azhari,Apple in the start of wave b  - #AAPL chart https://t.co/Ro4uCb1Nwz
2019-02-03 06:54:51,Ruska/Martín Berlin,"So what’s next? That is Mr. Cook’s biggest challenge.

Apple has been working on artificial intelligence and self-d… https://t.co/5irncQ5eM2"
2019-02-03 04:57:02,Steve Job's Ghost,"RT @Iamanirudhsethi: #AAPL
#Apple
After warning given by #timcook .......in just 21 sessions from $ 142 to 169
Market cap in last 21 sessio…"
2019-02-03 04:36:43,"Dr.Anirudh Sethi ,PhD","#AAPL
#Apple
After warning given by #timcook .......in just 21 sessions from $ 142 to 169
Market cap in last 21 ses… https://t.co/QGaMizEDHK"
2019-02-03 04:10:44,BenCasey1,"Why Facebook Is Now More Attractive Than Apple

https://t.co/tZpFGBJhHD
$AAPL $FB #Apple #Facebook #stocksto… https://t.co/D5HsiAmKxh"
2019-02-03 03:58:44,David Taylor,"Why Facebook Is Now More Attractive Than Apple

https://t.co/6qAFuWoo0q
$AAPL $FB #Apple #Facebook #stocksto… https://t.co/mpdpMV33rV"
2019-02-03 02:15:16,SWIFT Unlock SWIFTUNLOCK.COM |#1 USA Direct Source,"Check February 02, 2019 at 09:15PM, Still Looking for #ALPHA ? Make $10 in BitCoin https://t.co/XIwmJpZSAB #roku… https://t.co/3EoRhktMAi"
2019-02-03 02:05:44,Tradelogsite,"#AAPL
Open: 166.96
Close: 166.44
Daily Range: 165.93 - 168.98
Earnings date: Apr 29, 2019 - May 3, 2019"
2019-02-03 00:42:34,Incognita,"RT @RichGas8: @business Fantastic....currently the FED is complicit with corrupt Mainstream financial news organizations, Hedge fund manage…"
2019-02-03 00:32:43,Rich Gas ❌❌❌❌,"@business Fantastic....currently the FED is complicit with corrupt Mainstream financial news organizations, Hedge f… https://t.co/7jJ9NmdyQ6"
2019-02-02 21:57:46,Alex Moreno,APPLE - #AAPL chart https://t.co/gDlZGYPnuc
2019-02-02 20:41:24,MattBurns,"Why Facebook Is Now More Attractive Than Apple

https://t.co/2MB6t4MXvM
$AAPL $FB #Apple #Facebook #stocksto… https://t.co/slPQ3B9YX4"
2019-02-02 20:37:53,Don Right,"Why Facebook Is Now More Attractive Than Apple

https://t.co/JRvRCB07bi
$AAPL $FB #Apple #Facebook #stocksto… https://t.co/q7qltvqvOu"
2019-02-02 16:11:11,Precision Capital Investments Group,beat ear bu price action is weak  - #AAPL chart https://t.co/WnV7INDuRu
2019-02-02 08:44:17,Don Right,"Why Facebook Is Now More Attractive Than Apple

https://t.co/JRvRCBhIzS
$AAPL $FB #Apple #Facebook #stocksto… https://t.co/dvuGUbFn2S"
2019-02-02 06:04:57,Gary Thomson,"Why Facebook Is Now More Attractive Than Apple

https://t.co/ZJAUCXA5NR
$AAPL $FB #Apple #Facebook #stocksto… https://t.co/hxrg0SDYoj"
2019-02-02 05:29:31,Ephraim Golgher,"Why Facebook Is Now More Attractive Than Apple

$AAPL $FB #Apple #Facebook #stocksto #stockstowatch… https://t.co/OYbP5N9vxx"
2019-02-02 02:50:00,TradingView Español,#AAPL - APPLE - TradingView - https://t.co/Um0YXNHrDM
2019-02-02 02:30:00,TradingView Español,#AAPL - APPLE - TradingView - https://t.co/mbOModRYqU
2019-02-02 02:15:04,SWIFT Unlock SWIFTUNLOCK.COM |#1 USA Direct Source,"Check February 01, 2019 at 09:15PM, Still Looking for #ALPHA ? Make $10 in BitCoin https://t.co/XIwmJpZSAB #roku… https://t.co/6sIs7mJVbn"
2019-02-02 00:03:46,Kuradodelaprisa,#AAPL Justa as we have fallen together we will now rise together. Great earnings release!
2019-02-01 23:45:39,Titan Pop Culture,"Join Robinhood and we'll both get a stock for free! Make sure you use THIS link below.

The more people you bring t… https://t.co/TZRSsMQKm6"
2019-02-01 23:12:03,TrendSpider,"Trading earnings with Technical analysis. Blog post on playing both sides with #AAPL #Apple as an example. 

Link:… https://t.co/6n2FyHxFe7"
2019-02-01 23:09:18,Fred Jones-West,Apple Exec Overseeing Siri Departs Role https://t.co/c8Y9ffP9xj #AAPL
2019-02-01 22:34:27,Fred Jones-West,'Flexgate' Display Issues Affecting 2016 MacBook Pro and Later https://t.co/y5cneyxDED #AAPL
2019-02-01 22:19:48,Fred Jones-West,Amazon Prime Video App for Apple TV Gains 'X-Ray' Feature https://t.co/3pAnyrt42s #AAPL
2019-02-01 22:14:42,Ashiwani Kumar Singh,"RT @SamMiklosko: Apple, Facebook And Tesla Update For Shareholders via forbes #investing #mutualfunds #TSLA #FB #AAPL https://t.co/HkrxRUMx…"
2019-02-01 22:14:39,Ashiwani Kumar Singh,"RT @MarketocracyInc: Apple, Facebook And Tesla Update For Shareholders via @forbes #investing #mutualfunds #TSLA #FB #AAPL https://t.co/ok4…"
2019-02-01 22:01:55,Apple Stock Bot,"Apple Inc price at close, 2019-02-01, is 166.52. #apple #AAPL"
2019-02-01 21:58:50,Sam,"Apple, Facebook And Tesla Update For Shareholders via forbes #investing #mutualfunds #TSLA #FB #AAPL https://t.co/HkrxRUMxu6"
2019-02-01 21:52:15,Marketocracy,"Apple, Facebook And Tesla Update For Shareholders via @forbes #investing #mutualfunds #TSLA #FB #AAPL https://t.co/ok4Si0Uvry"
2019-02-01 21:44:24,Fred Jones-West,iPhone Sales Growing Following Price Cuts in China https://t.co/DHwCMbilUQ #AAPL
2019-02-01 21:37:47,Kassy Meisel,"@RevShark @DougKass #AAPL had record numbers, yup. terrible report . lol"
2019-02-01 21:15:12,Big_T,"RT @BigBoyEby: First, have a trading plan. Make rules. Follow your rules. Never break the rules. Last learn to have patients.

#AAPL #BA #s…"
2019-02-01 20:03:22,ElliottWaves,All 78 instruments 1 hour charts are updated for members viewing https://t.co/x2kmaKA6Ui    #Indices #Stocks #ETF's… https://t.co/IRej0wENGI
2019-02-01 19:47:20,CHIAGBAIZU SHENK,"RT @aapltrdng: FEBRUARY @apple HEART ♥️ MONTH

@apple Watch Series 4 With ECG App and irregular Heart Rhythm Notification  Available @aaplt…"
2019-02-01 19:47:17,CHIAGBAIZU SHENK,"RT @aapltrdng: FEBRUARY @apple HEART ♥️ MONTH

@apple Watch Series 4 With ECG App and irregular Heart Rhythm Notification  Available @aaplt…"
2019-02-01 19:47:14,CHIAGBAIZU SHENK,"RT @aapltrdng: FEBRUARY @apple HEART ♥️ MONTH

@apple Watch Series 4 With ECG App and irregular Heart Rhythm Notification  Available @aaplt…"
2019-02-01 19:45:53,AAPLTrdNg VENTURES,"FEBRUARY @apple HEART ♥️ MONTH

@apple Watch Series 4 With ECG App and irregular Heart Rhythm Notification  Availab… https://t.co/OnscuqHDly"
2019-02-01 19:45:05,AAPLTrdNg VENTURES,"FEBRUARY @apple HEART ♥️ MONTH

@apple Watch Series 4 With ECG App and irregular Heart Rhythm Notification  Availab… https://t.co/EOdYigi4cI"
2019-02-01 19:44:20,AAPLTrdNg VENTURES,"FEBRUARY @apple HEART ♥️ MONTH

@apple Watch Series 4 With ECG App and irregular Heart Rhythm Notification  Availab… https://t.co/4Ldrwrx91L"
2019-02-01 19:22:27,Josh Eby (Big Boy),"First, have a trading plan. Make rules. Follow your rules. Never break the rules. Last learn to have patients.… https://t.co/e8sT6gDDQi"
2019-02-01 19:13:54,Josh Eby (Big Boy),"$NTES Bought a bull put spread, just about stopped out 1 penny away made 30% gains on this trade.  Sold it at there… https://t.co/DzAbNndhc3"
2019-02-01 19:13:52,MarketBeat,Foxconn again shifts Wisconsin plan after Trump intervenes $AAPL #AAPL #Stategovernments #Productionfacilities… https://t.co/4fdIQYIGNO
2019-02-01 19:13:49,MarketBeat,Foxconn again shifts Wisconsin plan after Trump intervenes $AAPL #AAPL #Stategovernments #Productionfacilities… https://t.co/LphVvM6HNp
2019-02-01 19:09:05,Fred Jones-West,MacRumors Giveaway: Win a UV iPhone Sanitizer From PhoneSoap https://t.co/oAT2RGXTMn #AAPL
2019-02-01 19:04:33,Fred Jones-West,"Deals Spotlight: Save 30% on Incipio's Qi Mats, Battery Packs, and Other Charging Accessories https://t.co/QKGAKgR6cH #AAPL"
2019-02-01 18:40:59,Kevin Uhles,"This is retail, but not as we know it. Apple is bolstering its investment in experiential retail, with expansive fl… https://t.co/YYm2XZW3JB"
2019-02-01 18:36:19,Bull & Bear Fund,Shows the power of forward looking earnings. What are your thoughts? #AMZN #AAPL https://t.co/6TwhOU5m7X
2019-02-01 18:32:00,Saleem Khan | #JOVRNALISM founder,"RT @JOVRNALISM: Apple plans 3D cameras for augmented reality in 2020 iPhone
https://t.co/Fjvt9MCxAM

#JOVRNALISM
#AR #ARind #ARtech
#journa…"
2019-02-01 17:14:35,Marcy Vardeman,Love #AAPL
2019-02-01 17:05:12,Fred Jones-West,Group FaceTime Will Remain Permanently Disabled on iOS 12.1.3 and Earlier https://t.co/Uyg1W37Pqg #AAPL
2019-02-01 16:20:00,ElliottWaves,All 78 instruments 1 hour charts are updated for members viewing https://t.co/x2kmaKA6Ui    #Indices #Stocks #ETF's… https://t.co/28BFqqDFrH
2019-02-01 16:09:59,By_Caballero dot biz,"@karaswisher I think Scott's on to something-- maybe no one ""trusts"" the companies that make all their products in… https://t.co/RPqoGSNQ1c"
2019-02-01 15:05:01,Fred Jones-West,"App Store, Apple Music, and iTunes Down for Some iOS 11 Users https://t.co/cpM9of2kJ8 #AAPL"
2019-02-01 14:24:18,Fred Jones-West,"Apple Apologizes About FaceTime Bug, Software Update With Fix Delayed Until Next Week https://t.co/Pr9mxnGiix #AAPL"
2019-02-01 13:51:34,MarketBeat,DA Davidson Lowers Apple FY2020 Earnings Estimates to $10.62 EPS (Previously $11.02). https://t.co/WWdLEUyNsD $AAPL #AAPL
2019-02-01 13:31:57,MarketBeat,Oppenheimer Lowers Apple FY2019 Earnings Estimates to $11.74 EPS (Previously $11.88). https://t.co/wxIaeSddLp $AAPL #AAPL
2019-02-01 13:25:23,Anıl Demir,"#sp500 #eurusd #usd #trump #aoc #tsla #aapl #amzn
There is no need for explaining because you can see... https://t.co/DGBXxGNkuF"
2019-02-01 13:14:24,Fred Jones-West,Apple Promotes Heart Health With Activity Challenge and Apple Store Events Throughout February https://t.co/XobK3y1m40 #AAPL
2019-02-01 12:50:16,Apple Educate,RT @Nancerelli2: #RT #FridayFeeling #ContestAlert #giveaway #contest #sweeps #win #AI #apple #appleNews #AppleEvent #AAPL #LetsGoOilers #We…
2019-02-01 12:43:30,MarketBeat,Wedbush Lowers Apple Q2 2019 Earnings Estimates to $2.45 EPS (Previously $2.85). https://t.co/ohqDPaVWIs $AAPL #AAPL
2019-02-01 12:43:30,MarketBeat,Piper Jaffray Companies Lowers Apple Q2 2019 Earnings Estimates to $2.40 EPS (Previously $3.04). https://t.co/A775OdzVVd $AAPL #AAPL
2019-02-01 12:43:28,MarketBeat,KeyCorp Lowers Apple Q2 2019 Earnings Estimates to $2.45 EPS (Previously $2.95). https://t.co/Rzx3jVJAnR $AAPL #AAPL
2019-02-01 12:43:24,MarketBeat,Jefferies Financial Group Lowers Apple Q2 2019 Earnings Estimates to $2.40 EPS (Previously $2.73). https://t.co/7nEjAKtouZ $AAPL #AAPL
2019-02-01 12:17:03,Nancy Giese,#RT #FridayFeeling #ContestAlert #giveaway #contest #sweeps #win #AI #apple #appleNews #AppleEvent #AAPL… https://t.co/PnmazEomrh
2019-02-01 12:16:47,Nancy Giese,#RT #FridayFeeling #Giveaway #win #contest #ContestAlert #Apple #appleNews #appleEvent #AAPL #LetsGoOilers… https://t.co/dBWGUsHG58
2019-02-01 08:25:36,Dan Parks,Apple iOS 12.1.4 Release: It's A Big One #aapl #smhq https://t.co/xpAbHwBSKa
2019-02-01 03:30:43,ElliottWaves,All 78 instruments 1 hour charts are updated for members viewing https://t.co/x2kmaKA6Ui   #Indices #Stocks #ETF's… https://t.co/J5wySvpcDx
2019-02-01 03:05:37,Christophe Louvion,Watching who is going to reclaim a $1T market cap is better than any March Madness season. #goog #amzn #aapl #msft
2019-02-01 03:04:11,MarketBeat,Facebook says Apple is restoring a key developer tool $AAPL #AAPL #Technology #Socialmedia #Onlinemedia https://t.co/Z8ntCdKIer
2019-02-01 03:04:08,MarketBeat,Facebook says Apple is restoring a key developer tool $AAPL #AAPL #Technology #Socialmedia #Onlinemedia https://t.co/KUMGgWOqJW
2019-02-01 02:16:31,Naresh Nambisan 🇮🇳,"#Technicalanalysis rockz. #GE gave 60%, #AAPL gave 17%. If u observed in both cases, Good news came after TA identi… https://t.co/jnR1k9IESB"
2019-02-01 02:15:25,SWIFT Unlock SWIFTUNLOCK.COM |#1 USA Direct Source,"Check January 31, 2019 at 09:15PM, Still Looking for #ALPHA ? Make $10 in BitCoin https://t.co/XIwmJpZSAB #roku… https://t.co/UWS9aUgggi"
2019-02-01 01:15:19,MarketBeat,The Latest: Apple axes Google access to key developer tool $AAPL #AAPL #Technology #Socialmedia #Onlinemedia https://t.co/xzlKz2Ssuu
2019-02-01 01:15:15,MarketBeat,The Latest: Apple axes Google access to key developer tool $AAPL #AAPL #Technology #Socialmedia #Onlinemedia https://t.co/82Jp1u5LTO
2019-02-01 00:13:21,David Garrity,@matthewmalia The conflict between #AAPL &amp; #FB over #DataUse &amp; #Privacy is of primary importance here while the tac… https://t.co/kjOz1Kzeza
2019-02-01 00:01:05,Eso,Oh to be young again. #ACB #AAPL https://t.co/nmZs6cPtpU
2019-01-31 23:47:24,Fred Jones-West,"Nintendo's Next Mobile Game Will Be 'Dr. Mario World,' Developed in Partnership With LINE https://t.co/Xh76Qdx01s #AAPL"
2019-01-31 23:42:45,Commodities Trips,RT @elliottwaves: All 78 instruments 4 hour charts are updated for members viewing https://t.co/x2kmaKA6Ui    #Indices #Stocks #ETF's #Comm…
