Date,authorName,tweetText
2019-02-09 14:22:21,manuel martín,"RT @SJosephBurns: Revenue generated each hour:

$AAPL:     $29.9 million per hour
$AMZN:    $26.6 million per hour
$GOOGL: $15.6 million pe…"
2019-02-09 14:21:45,Maggie Leber,"@Neoavatara @KyleKashuv @AOC Second generation desi Harvard grad, interned at Real Networks and AAPL, made a pile at @Stripe, founded a web startup,did a turn running Bernie's tech campaign before hooking up with Occasional Cortex. Looks like a classic IYI."
2019-02-09 14:18:32,Welcome to the Jungle,CEO  Tim Cook is announcing the drop of  Apple. This could make or break the  AAPL stock
2019-02-09 14:12:52,Stock Market Club,"Capitalism Without Competition....This weeks Thoughts from the Frontline  &gt; https://t.co/f81zyts6Vo

$GOOG $AAPL $QQQ #Google #SP500"
2019-02-09 14:09:42,Saint Nate IV,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/0hr1j6yBxu"
2019-02-09 14:04:57,Due Diligence Investments,RT @sub_penny: We have Alerted $SHLDQ ❤️Extremely Low Market Cap and Float 💥 Buyout for $5.2 Billion 💥❤️ $BIOAQ $IMTV $IDVV $DRUS $VRUS $AN…
2019-02-09 14:03:30,Undervalued Stock Picks,RT @sub_penny: We have Alerted $SHLDQ ❤️Extremely Low Market Cap and Float 💥 Buyout for $5.2 Billion 💥❤️ $BIOAQ $IMTV $IDVV $DRUS $VRUS $AN…
2019-02-09 14:03:13,avinashrulz,This has to be most unethical stuff a $aapl $googl can support #SaudiArabia https://t.co/1V8rzcdPll
2019-02-09 14:02:02,amit katoch,"APPLE STILL HAS LOT OF STEAM LEFT 
Apple shares have been on an absolute roller coaster over the last year or so. This time last year, AAPL shares were trading for $155 or so. Then, they skyrocketed... https://t.co/aMz8e9knt1"
2019-02-09 14:01:14,Lucky Happens,"RT @Logitechb1: Check out this quick DD video I made! $UPIN stock ticker &lt;-----MUST SEE!
$UPIN $cafs $nhpi $mdin $srup $gifx $libe $tron #s…"
2019-02-09 14:01:03,MacHash,Apple sending push notifications to former Apple Music users offering new free trial https://t.co/mLLvoWNLHG $AAPL https://t.co/7ecCyDQVnK
2019-02-09 14:00:12,avinashrulz,"Finally we will have #MakeInIndia #iphones $aapl , that’s the power of #NarendraModi development touches even a state #TamilNadu which never vote for #bjp #LokSabhaElections2019 https://t.co/ECyECDA41d"
2019-02-09 13:54:27,PHILIPS EverFLO ʻQʻ,RT @alph43oss: @LongDonnSilver @iAmJabrah @martin_hamilton May need to refresh my $AAPL shorts again. This is what a security dumpster fire…
2019-02-09 13:52:54,$Azhar,#bitcoin #bsv #btc #eth #xrp $xrp $bsv $btc $eth $aapl $msft $amzn https://t.co/VNIVBGMZj1
2019-02-09 13:45:00,Smith Business,"RT @YahooFinance: RT @YahooFinance: Highlight: ""It seems as though this is more of a personal decision rather than her being pushed out,"" @danielhowley says about the departure of $AAPL retail chief Angela Ahrendts. ""I don’t think this is necessarily, fo… https://t.co/tZEoMxdYdB"
2019-02-09 13:45:00,Elliottwave,$AAPL 1H Chart 01/15 at https://t.co/WcNJp0Eu4l Looking for the stock to continue the bounce higher #elliottwave https://t.co/WSA3a9AeyP
2019-02-09 13:45:00,Elliott Wave Daud,$AAPL 1H Chart 01/15 at https://t.co/9nKozhPrGz Looking for the stock to continue the bounce higher #elliottwave https://t.co/6grhIgUPVP
2019-02-09 13:43:34,PennyStocks on Watch,We have Alerted $SHLDQ ❤️Extremely Low Market Cap and Float 💥 Buyout for $5.2 Billion 💥❤️ $BIOAQ $IMTV $IDVV $DRUS $VRUS $ANDI $COHO $FUSZ $NHPI $LIBE $AMFE $RSHN $EMPM $RGDL $OCLN $PBYA $DIRV $BLSP $CANB $RETC $LFAP $SHMP $BIOAQ $NNRX $AMZN $TSLA $WMT $TGT $EBAY $AAPL $FB https://t.co/n9xjhTgaxa
2019-02-09 13:38:01,Stock News,"$AAPL:

How Has Expected 2019 S&amp;P 500 Earnings Growth Changed?:

https://t.co/4xYQDk6742"
2019-02-09 13:30:53,Bonnie Gortler,Is the Apple Share Price Ready for a Long-Term Rebound? (AAPL) | Stock Investor https://t.co/WkksKYvccv
2019-02-09 13:30:09,Exact Option Picks,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/U08TAMho3U

$NFLX $TSLA $AAPL $JPM $GS $FB $AMZN $GOOGL $NVDA"
2019-02-09 13:30:08,CNBCTraders,"We highlight the best trades on the #NYSE ,#NASDAQ and the world of #crypto - $SPY $SPX $TSLA $AAPL $AMZN $NVDA $NFLX $FB $GOOG $BAC $QQQ $MU $BABA $BTC $MU $AMD $TWTR #BTCUSD $GS $JPM $SNAP $GE - https://t.co/RSy5FymGxC"
2019-02-09 13:25:36,Brian Firestone,"#Amazon CEO's Adulterous Sexual Misconduct Including Sexting Inappropriate Pictures, Likely Using a Company Asset, is a Violation of The Company's Code of Conduct &amp; Ethics! $aapl $amzn $agn $brk $crm $cmg $dis $esrx $wmt $tgt $baba $cost $hlf $iep $google $ko $ibm $pep $snap $tst https://t.co/oBxk9W88sd"
2019-02-09 13:25:33,MacHash,"Apple files patents for ‘collaborative, location-based search results' https://t.co/Z5WeIdi0pM $AAPL https://t.co/McO8HftiIH"
2019-02-09 13:15:57,Profectus Systems,Check out these awesome trading systems: https://t.co/SlDMcCQf0c $AAPL $NFLX $TSLA $FB $VIX $DWTI $UWTI $SPY
2019-02-09 13:00:48,Exact Option Picks,251 Profit-Packed Option Trades Yearly--Delivered to Your Inbox Daily--FREE! https://t.co/mh6MDDgKMa  $AMZN $GOOGL $NFLX $FB $AAPL
2019-02-09 13:00:09,DJ 💰,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/DYATpVO0gP"
2019-02-09 12:57:12,joe maes,"RT @BIGMONEYMIKE6: #MONEYGANG #PENNYSTOCKS UPDATE:

ON FEB 20TH , @ 7:30 AM EST ,  I WILL BE ALERTING THE WORLDS FIRST PRESIDENTIAL ALERT..…"
2019-02-09 12:41:31,Ecex Exchange  - Ziggurat,"Ziggurat price:  0.00001569 60.6%
https://t.co/FZ6472RDfD

$AMZN $ETSY $BABA $WMT $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TWTR   $agn $aapl $brk $crm $cmg $dis $f $QQQ $iep $ibm $LABU $ENTA $TSLA #bitcoin #StableCoin @coingecko"
2019-02-09 12:34:00,Michael Steeber,"@ugo_AAPL @tweetbot @tapbots I think so too, but can’t figure out the cause"
2019-02-09 12:32:38,tey west,RT @PuffDragon11: Snow white....I have an AAPL for you. https://t.co/Lpx1IlGxxn
2019-02-09 12:31:09,عبود عبد,"RT @BIGMONEYMIKE6: #MONEYGANG #PENNYSTOCKS UPDATE:

ON FEB 20TH , @ 7:30 AM EST ,  I WILL BE ALERTING THE WORLDS FIRST PRESIDENTIAL ALERT..…"
2019-02-09 12:30:54,J. Eric O'Rourke,"If you're bullish on a stock, selling Delta 50 put spreads about 30 days out can even out the risk/reward giving the win rate validity. Here's some data on $AMZN that shows this in detail. https://t.co/0E0V0a95Pv #options #alexa #btfd $SPY $QQQ $GOOGL $NFLX $AAPL $MSFT $$ https://t.co/TXP6KeDVkn"
2019-02-09 12:30:08,Exact Option Picks,"ACTIVE TRADERS Try one of these FREE trading guides:

https://t.co/CNC9sE4JEN

$NFLX $TSLA $AAPL $GILD $GS $FB $AMZN $GOOGL $NVDA"
2019-02-09 12:27:39,Dennis Kendel,Diversity and Inclusion - A Persistent Challenge in Physician Leadership:  https://t.co/p3up2vJi8C
2019-02-09 12:26:39,ugo,"@MichaelSteeber @tweetbot @tapbots Other Apple medias seem to manage the thing well, that’s why I think it’s on 9to5mac’s side… but no real idea though 🤷‍♂️."
2019-02-09 12:25:53,The Trader Hangout,"$SPY $QQQ $IWM $LEN $SWKS $GMED $DVN $X $KNDI $CGC $INTC $SGH $TRX.X $BBBY $NIO $CVS $UCO $USO $WYNN $BIDU $GILD $ALGN $AAPL $FB $BABA $AMZN $VXXB $LVS For Trade Ideas/Alerts/Live trading 9-4pm   Join the community at
https://t.co/1A6yHYqccA It's FREE https://t.co/h5SOhUZEWs"
2019-02-09 12:24:54,The Trader Hangout,"$DE $DIS $MCD $NICE $AAPL $CHK $SWKS $SWN $HON $NFLX $GILD $IWM $QQQ $BABA $WATT $CRON $ROKU $BMY $ABBV $ADBE $GE  For Trade Ideas/Alerts/Live trading 9-4pm   Join the community at
https://t.co/1A6yHYqccA It's FREE https://t.co/pCxE0r4Sw0"
2019-02-09 12:24:07,The Trader Hangout,For Trade Ideas/Alerts/Insight/Live trading 9-4pm No hype. No sales. #daytrader #traderchat #stocktrader #stocks #stocktrader #daytrading #watchlist $baba $fb $aapl Join the community at https://t.co/1A6yHYqccA It's FREE https://t.co/9QogB664yb
2019-02-09 12:23:50,The Trader Hangout,"$GILD $CELG $ROKU $CPRI $FB $AAPL $BMY $LVS $M $SPY $QQQ $IWM  $TGT $ROST $CGC $STZ $SWKS $TWTR $LLY $HD $LOW For Trade Ideas/Alerts/Live trading 9-4pm   Join the community at
https://t.co/1A6yHYqccA  It's FREE https://t.co/unVLLJ0ARv"
2019-02-09 12:15:03,MacHash,"Notable apps and updates, Feb. 4-9 https://t.co/KyRaZrCcy9 $AAPL https://t.co/XPoFnWVzEt"
2019-02-09 12:11:02,Ryan Ward,"This app lets you buy 5$ w/ no fees!  Buy crypto, stocks, etc... learn the market and make money!   Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/8pHtG8sA4n"
2019-02-09 12:06:03,HiNewUlm,"Tompkins Financial Has Cut Its Position in Apple                   Com $AAPL by $709,200; Mechanics Bank Trust Department Has Cut Pg&amp;E $PCG Position by $303,508; Market Value Declined  https://t.co/JBQbqSuwYu"
2019-02-09 12:00:40,Exact Option Picks,251 Profit-Packed Option Trades Yearly--Delivered to Your Inbox Daily--FREE! https://t.co/Ftq1cawS19  $AAPL $TSLA $NFLX $CELG $SNAP
2019-02-09 12:00:15,TheBurdetteLawFirm,top money flow stocks Friday (price x volume traded) $AMZN $AAPL $EA $NFLX $TSLA $MSFT $FB $BA $LLY $AMD $NVDA $BABA $MU $BAC $TWTR $GE $PDD $JPM $JPM $GOOGL $ATVI $VALE $UNH $C WFC $INTC $PFE $ULTI $MAT $SQ $XOM $MSI $BRK $V $CSCO $CRON $T $VZ $SKX $CVX $CMG
2019-02-09 11:55:28,UPBOptionMil,Some of the most active stock options from yesterdays trading session 2.9.19  $GE $AAPL  $TWTR $LLY $SNAP https://t.co/DSliSHCqEp
2019-02-09 11:53:58,"Odoo News,Work,Jobs","RT @crabbermike: @realsheepwolf $FUSZD @VerbTech_Co The Big Boys $CRM $IT $MSFT $ADBE $ORCL @ODOO #Marketo already onboard, what others R a…"
2019-02-09 11:51:04,sam,"RT @crabbermike: @realsheepwolf $FUSZD @VerbTech_Co The Big Boys $CRM $IT $MSFT $ADBE $ORCL @ODOO #Marketo already onboard, what others R a…"
2019-02-09 11:47:48,Seth Golden,"$FB Ocuulus $AAPL AWS 4 LTE $AMZN Fire Smartphone, $TSLA. Sometimes we focus so much on the next thing we fail to see why the further out from the 1st derivative we go, the utility of the next thing is found with such extreme limitations.  But if you don't... $BBRY"
2019-02-09 11:47:27,Juanito Angeles,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/dq2WFVPDrt"
2019-02-09 11:46:17,Felix Hövelborn,Multi-Day VWAP since earnings gap $AAPL $SPY $QQQ @alphatrends https://t.co/fT6IOrRojU
2019-02-09 11:40:06,🔥⚡️Specter⚡️🔥,@exponentfm I share your opinion about $AAPL's business strategy but I think they screwed up in the conference call. They need to be coherent with its story instead of eliminating the number of units sold trying to appear something they're not. https://t.co/gxZFRmGhwD
2019-02-09 11:35:49,Parth shanker Upadhyaya,"Forex Best profits signals.💥

For Free signals, join telegram- https://t.co/FrU2cwTmN3

#TSLA #USO #BTC #forexsignals #GOOG #GLD #CRON #TRX #forex #FB #AAPL #UNG #fx #AMZN #BTT #OIL 14042030 https://t.co/c1yl1ArIfI"
2019-02-09 11:32:54,Seeking Alpha,$AAPL - Apple: Don't Stop Believin' https://t.co/ZxH25ebB2X
2019-02-09 11:31:35,Nix,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/cLETlTQz5G"
2019-02-09 11:29:53,Michel Doepke,Why $AAPL could be interested in an acquisition of $BEAT or $DXCM —&gt; https://t.co/715vxkDq3v
2019-02-09 11:24:45,Eva Close,https://t.co/59vnbwfO2S $AAPL to pay boy who discovered a bug a few days ago.  How much is unknown.
2019-02-09 11:16:02,BiotechWebTrading,https://t.co/ToYlAbF1VH &lt; Jeff Bishop Option Profit Nexus Review!! $AAPL $TSLAQ $GOOG
2019-02-09 11:13:43,ObiWan,RT @WallStJesus: 🔥ORDER FLOW SENTIMENT IN TODAY'S ACTIVE NAMES: $AAPL $GE $SNAP $AMZN $TWTR $AMD $MU $NVDA $NFLX $TSLA $NVDA $LLY $BAC $EBA…
2019-02-09 11:12:37,The Geezer,A Geezer$ Alert :  AAPL: Apple: Don't Stop Believin' https://t.co/Eaa0DI9Jhw
2019-02-09 10:50:50,HiNewUlm,"Apple $AAPL Stock Value Declined While Atlanta Capital Group Has Lowered Holding by $436,950; As Chipotle Mexican Grill $CMG Stock Price Declined, Shareholder Timucuan Asset Management Trimmed Its Position  https://t.co/xlp3RIN9vt"
2019-02-09 10:43:50,SUPPORTTHEMUSICBLOG,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/wxizXIWChg"
2019-02-09 10:29:55,OldMarketMade,RT @davidmoadel: A Big Picture Look at the 2019 Market Direction -- my interview on the TopStepTrader Podcast with Eddie Horn https://t.co/…
2019-02-09 10:29:45,OldMarketMade,"RT @davidmoadel: When Is It Time To Invest in #Marijuana? My interview with Jordan Goodman of Money Answers https://t.co/TqmgiGqcvz
@Goodma…"
2019-02-09 10:29:25,OldMarketMade,RT @davidmoadel: $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $…
2019-02-09 10:29:22,Charles Bass,"Apple Inc. (NASDAQ:AAPL) To Blame For Celebrity Nude Photo Breach? | ETF Daily News
https://t.co/M6CtCehugj"
2019-02-09 10:27:31,OldMarketMade,RT @davidmoadel: $WFC Wells Fargo says it is working to fully restore systems as outage spills into day two https://t.co/zAKppXrlAL $SLV $G…
2019-02-09 10:27:14,OldMarketMade,RT @davidmoadel: Chip stocks fall after Goldman and others warn they've gotten ahead of themselves https://t.co/UQnmm5MUdX $MU $AMAT $SLV $…
2019-02-09 10:26:31,OldMarketMade,RT @davidmoadel: The evidence is mounting that #Amazon's New York HQ2 deal is in trouble https://t.co/MpWwROXR1G $SLV $GLD $QQQ $DJIA $DIA…
2019-02-09 10:26:19,OldMarketMade,"RT @davidmoadel: #Apple's new head of retail just got about $8M in stock grants, and could be paid even more if Apple crushes it https://t.…"
2019-02-09 10:26:01,OldMarketMade,RT @davidmoadel: $AAPL and $GOOGL accused of hosting Saudi government app that tracks women and stops them leaving the country https://t.co…
2019-02-09 10:25:07,OldMarketMade,RT @davidmoadel: $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $…
2019-02-09 10:13:55,Dgro 👁‍🗨,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/CVWuW2csWM"
2019-02-09 10:05:04,TheBurdetteLawFirm,Friday price surprises today - upside: $COTY $CLF $MAT $SKX $ITUB $EA $BBD $EXPE $ARNC $CVX $RF $EGAN $ZNGA $GOLD $BMY $BBT $MSI -downside: $PDD $MU $AAPL $ZAYO $MBT $MSFT  $BABA $FB $NVDA $X $VCRA $INTC $JD $CSCO $XOM $SQ $NIO $GT $NFLX $IQ $AKS $HAS $JPM $MT
2019-02-09 10:00:27,Business Journals,Apple’s new retail chief is getting $4M in stock on her first day; here’s how her pay compares https://t.co/WxEGcnclQd https://t.co/LXK1VvKTsq
2019-02-09 09:58:07,Charles Boles,"RT @charliebilello: Since its IPO in 1997, Amazon has made $20 billion in cumulative net income. Apple made $20 billion in net income last…"
2019-02-09 09:55:17,DreFilet♒️,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

Great if you’re like me and just wanting to get your feet wet with stock trading 🤧

https://t.co/trOVtAxzky"
2019-02-09 09:54:17,SniperBot,$AAPL Breah out https://t.co/NyUma5JazC
2019-02-09 09:44:28,Stefan Urquel,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/96dSisyOoG"
2019-02-09 09:43:13,BitcoinAgile,BTC for NASDAQ:AAPL by angelgenie https://t.co/9e4gGK3Vbb https://t.co/yHIl4jJhNY
2019-02-09 09:43:06,Penny Stocks MOMO,BTC https://t.co/dC02Ciqjpb 🙋Crypto Cashflow via → https://t.co/yIvTIVq3FD https://t.co/M5FUfsJhC2
2019-02-09 09:25:33,Stock News Times,"Prospera Financial Services Inc Sells 6,591 Shares of Apple Inc. (AAPL)  https://t.co/Ako11GwpAH"
2019-02-09 09:24:32,中華民國Republic of China,"RT @YahooFinance: Highlight: What should $AAPL do with its cash? ""The services business has a lot of growth opportunity, but what is Apple…"
2019-02-09 09:23:36,Streaming TV News,"Tuesday’s Vital Data: Aurora Cannabis, Roku and Apple - https://t.co/bUrbevxuNY https://t.co/yGt7cDqP2J"
2019-02-09 09:22:03,Igor Schatz,"@RBReich Let’s ask founders of AMZN, AAPL, GOOG, MSFT, INTC, TSLA, etc.. consumers of their products/services have made them billionaires because they revolutionized their lives and made them better/easier"
2019-02-09 09:00:10,TheBurdetteLawFirm,top gainers / decliners in premarket - gains: $EXPE $SKX $GRUB $MAT $COTY $EA $DEO $ARNC $ITUB $RIO$EQNR $GOLD declines: $AMZN $VCRA $CARB $NFLX $NVDA $BABA $HAS $FB $AAPL $TSLA $MBOT $EOLS $MU $PDD $MT $MSFT $TTM $PSDO $CGC $ROKU $STX $TAK $ZAYO $FTI $MBT
2019-02-09 08:49:52,Chris Will,RT @RebOrn2020: $BRGO .0001 Going current #moneyonline #TradingStrategy #trading #DayTrading #Daytrader #Daytrade #stocks #forex #forextrad…
2019-02-09 08:48:50,TopLifeForEver,RT @RebOrn2020: $BRGO .0001 Going current #moneyonline #TradingStrategy #trading #DayTrading #Daytrader #Daytrade #stocks #forex #forextrad…
2019-02-09 08:48:49,TopLifeForEver,RT @RebOrn2020: $BRGO .0001 Going current #moneyonline #TradingStrategy #trading #DayTrading #Daytrader #Daytrade #stocks #forex #forextrad…
2019-02-09 08:42:13,Zicutake USA Comment,"BIG TECH IN HEALTHCARE:  How Alphabet, Amazon, Apple, and Microsoft are shaking up healthcare — and what it means for the future of the industry (GOOGL, AAPL, AMZN, MSFT) https://t.co/WldGAH0SX2"
2019-02-09 08:42:12,Zicutake USA Comment,One of Apple's best-known analysts says an all-time low iPhone upgrade rate is going to cause more pain than investors realize (AAPL) https://t.co/mnc08PfIss
2019-02-09 08:20:24,Christopher Jones,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link. https://t.co/Ut9IX8EZJb"
2019-02-09 08:16:05,Trade Alerts 📈,Trading Ideas: $AAPL bull flag breakout bullish https://t.co/d8IAR3qitl 📈 FREE trade-of-week via → https://t.co/BCEHq7Ce2N https://t.co/l39PdFxILg
2019-02-09 08:16:05,Crypto Trader Pro,Ⓜ via → https://t.co/4sRUrToww3 $AAPL bull flag breakout bullish https://t.co/o7cEvx06cs https://t.co/kofvmEJly6
2019-02-09 08:09:34,Kestrel Networks,"BIG TECH IN HEALTHCARE:  How Alphabet, Amazon, Apple, and Microsoft are shaking up healthcare — and what it means for the future of the industry (GOOGL, AAPL, AMZN, MSFT) https://t.co/po5dNLy3R7"
2019-02-09 08:09:31,Kestrel Networks,One of Apple's best-known analysts says an all-time low iPhone upgrade rate is going to cause more pain than investors realize (AAPL) https://t.co/RA34QjvDGs
2019-02-09 08:09:11,Parker Thomas,One of Apple's best-known analysts says an all-time low iPhone upgrade rate is going to cause more pain than investors realize (AAPL) https://t.co/eBCxGQ2Ud6
2019-02-09 08:08:32,Funding Hero,"RT YahooFinance: Highlight: What should $AAPL do with its cash? ""The services business has a lot of growth opportunity, but what is Apple without its hardware?"" heidi_chung says. https://t.co/MccjnJfNNT https://t.co/Hrk7LJXoZN"
2019-02-09 08:06:25,Margaritis Malioris,AAPL closes as world's most valuable company for the first time since December https://t.co/xiA2gGojE1 via @ChanceHMiller It's a back and forth game now!
2019-02-09 07:52:27,Stock Investor,"Should You Buy Apple Stock in February?

https://t.co/wuUfyuxXAN

#AAPL #Apple #NASDAQ #NYSE #DowJones #stockstowatch #stocks #volatility #markets"
2019-02-09 07:27:12,AAPL Tree,"sure, he might be right, having recently been chastened (like a lot of us) by Apple's earnings warning... https://t.co/L6bSK9Zx79

but it's not terribly difficult to see the general direction of his revised $AAPL thesis, either"
2019-02-09 07:24:12,AAPL Tree,"Saved You a Click: ""Sacconaghi makes bearish-sounding comment""

Note also that he's calling for -19% units in FY19 against a FQ1 2019 data point of -15% revenue for future reference. Well, if you (nonspecific) care to. $AAPL https://t.co/2kwQzxYqIm"
2019-02-09 07:22:26,jennifer,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link. https://t.co/QsNDR1EdNA"
2019-02-09 07:19:16,Eileen White,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link. https://t.co/gsBW8w3gMr"
2019-02-09 07:18:38,Edgar A. Luzardo,"Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/TAMEGbAW4E"
2019-02-09 07:13:01,"Rogue Trader, CFA®",Accumulate participating preferred AAPL stock using an autoregressive process to profit from potential exposure.
2019-02-09 07:12:49,man bloodsworth,"RT @BIGMONEYMIKE6: #MONEYGANG #PENNYSTOCKS UPDATE:

ON FEB 20TH , @ 7:30 AM EST ,  I WILL BE ALERTING THE WORLDS FIRST PRESIDENTIAL ALERT..…"
2019-02-09 07:10:55,TheExtraIncome,"On Wednesday, 30,  we have detected new Low/High Alert limit for #AAPL of $153 / $167. #TradingRange #StockPicks Follow us on Telegram https://t.co/e8xOeNgFRQ"
2019-02-09 07:03:05,Qwik Leaf,"RT @davidmoadel: When Is It Time To Invest in #Marijuana? My interview with Jordan Goodman of Money Answers https://t.co/TqmgiGqcvz
@Goodma…"
2019-02-09 06:45:37,J. Frank Sigerson,"Technology Sector Update for 02/08/2019: VCRA, EGAN, QNST, MSFT, AAPL, IBM, CSCO, GOOG https://t.co/md843jDzbL"
2019-02-09 06:45:29,Present,@csuwildcat @naval AAPL wouldn’t be around today if Bill Gates didn’t help Steve Jobs out and lend him money to save company.
2019-02-09 06:44:55,TRUTHོེཾ༼༽4U2ོཾ༼༽©,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/3oikYQdeQF

#Art #Compassion"
2019-02-09 06:38:07,Ержан Утельбаев,"RT @YahooFinance: Highlight: What should $AAPL do with its cash? ""The services business has a lot of growth opportunity, but what is Apple…"
2019-02-09 06:37:35,aracelis bouras,"RT @BIGMONEYMIKE6: #MONEYGANG #PENNYSTOCKS UPDATE:

ON FEB 20TH , @ 7:30 AM EST ,  I WILL BE ALERTING THE WORLDS FIRST PRESIDENTIAL ALERT..…"
2019-02-09 06:25:51,Colin Charles,"@mdudas @TheBlock__ The truth. Problem with most cryptoasset enthusiasts is that they are nothing but amateur marketeers. With an incentive to pump whatever they are holding.

Imagine for instance if an AAPL analyst held stock, without disclosure and kept talking it up? General problem with crypto."
2019-02-09 06:21:26,David Moadel,"When Is It Time To Invest in #Marijuana? My interview with Jordan Goodman of Money Answers https://t.co/TqmgiGqcvz
@GoodmanJord #marijuanastocks #cannabis #cannabisstocks #potstocks $CGC $TLRY $APHA $CRON $ACB $HEMP $MJNA $SPY $QQQ $DIA $IWM $TLT $AAPL $AMZN $TSLA $MU $NVDA $INTC"
2019-02-09 06:19:59,Las Vegas  #followback  ☀👓☀️,"RT @ThingsToDoVegas: $NIO #shorts 

Electric Vehicles Climate Change Sustainability ~ 

$BIDU $JD $NTES $CTRP $WUBA $ATHM $MOMO $VIPS $YY $…"
2019-02-09 06:19:35,Tickeron,"Apple (AAPL, $170.21) enters bearish trend https://t.co/VqOpzsozNH"
2019-02-09 06:18:26,Oil & NatGas Trends,RT @MacaoChina: NYSE China Electric Vehicles  @ $NIO Nio inc. = Combating massive Pollution $7.28 per share stock @ #Wallstreet  No dilutio…
2019-02-09 06:05:04,TheBurdetteLawFirm,most active stocks Friday - $GE $AMD $VALE $COTY $BAC $ECA $SNAP $MAT $NOK $TWTR $PDD $CLF $MU $F $ITUB $CRON $EA $NIO $AAPL $T $ACB $ATVI $CZR $FCX $PFE $SKX $S $MSFT $RRC $WFC $BBD $SIRI $INTC $LLY $WU $GOLD $KEY $CSCO $ZAYO $C $GT $ZNGA $HBI $NBEV $CMCSA
2019-02-09 06:03:32,Eric Swanson,@bostonchaahhts Yup. My trading portfolio is full of enterprise software stocks only because they are the leaders right now. Not AAPL AMZN GOOGL NVDA  Mkt not interested in them right now but very excited about other areas
2019-02-09 05:58:28,Pepe Plata,$BRGO .0001 Going current #moneyonline #TradingStrategy #trading #DayTrading #Daytrader #Daytrade #stocks #forex #forextrading #invest $GLD $FB $NFLX $IBM $AAPL #trade #cash #entrepreneurship #rates
2019-02-09 05:51:09,Pepe Plata,$BRGO .0001 Going current #moneyonline #TradingStrategy #trading #DayTrading #Daytrader #Daytrade #stocks #forex #forextrading #invest $GLD $FB $NFLX $IBM $AAPL #trade #cash #entrepreneurship #awesome
2019-02-09 05:49:24,Jack Batterson,"Apple's new head of retail just got about $8 million in stock grants, and she could be paid even more if Apple crushes it $AAPL  https://t.co/p3DMFCHRVJ"
2019-02-09 05:42:40,Ben Frank,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/SvF9ZuKCXG"
2019-02-09 05:33:36,Rsj Adames,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/Ib7sxO2QOP"
2019-02-09 05:29:36,J Bernard,"RT @luke_sosnowski: The best trading community around at #TRICKTRADES no doubt, so much quality content in which to learn how to properly t…"
2019-02-09 05:29:22,TRICKTRADES,"RT @luke_sosnowski: The best trading community around at #TRICKTRADES no doubt, so much quality content in which to learn how to properly t…"
2019-02-09 05:28:31,Hellagreeno,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link. https://t.co/WQEEuGfWN7"
2019-02-09 05:25:54,Eric,"RT @AGORACOM: @RBReich Let me get this straight. You all:

*Own $AAPL products
*Buy from $AMZN
*Used $MSFT Outlook 
*Socialize on $FB
*Pay…"
2019-02-09 05:25:17,Michelangelo Attaway,"RT @AGORACOM: @nytimes @fmanjoo Let me get this straight. You all:

*Own $AAPL products
*Buy from $AMZN
*Used $MSFT Outlook 
*Socialize on…"
2019-02-09 05:13:34,Raylynn,"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/NgofBUHs9m"
2019-02-09 05:04:52,OptionsPro MaxPain,#Options #maxpain chart for $AAPL. Free options app https://t.co/wPNDm22czd https://t.co/lxuwAMSpxo
